symbol,vintage,p,q,distribution,valid,order,n_train,loglikelihood,n_parameters,BIC,AIC,persistence,selected,evidence
SPY,1995-05,1,2,t,True,3,567,-485.69221003359985,5,1003.0862165858384,981.3844200671997,0.9648969867892807,False,EXPOSED_HISTORY
SPY,1995-05,2,1,normal,True,4,567,-512.7458618679786,4,1050.8531609508682,1033.4917237359573,0.9763149695804118,False,EXPOSED_HISTORY
SPY,1995-05,2,1,t,True,5,567,-485.708939736071,5,1003.1196759907807,981.417879472142,0.9745369849516977,False,EXPOSED_HISTORY
SPY,1995-06,1,1,normal,True,0,589,-540.2592564275996,3,1099.653791406154,1086.518512855199,0.9721113308953492,False,EXPOSED_HISTORY
SPY,1995-06,1,1,t,True,1,589,-510.2533354710364,4,1046.0203756766791,1028.5066709420728,0.9732244852306384,True,EXPOSED_HISTORY
SPY,1995-06,1,2,normal,True,2,589,-540.2374716921768,4,1105.9886481189599,1088.4749433843535,0.9624486576089113,False,EXPOSED_HISTORY
SPY,1995-06,1,2,t,True,3,589,-510.25333547049917,5,1052.3988018592563,1030.5066709409984,0.9732239083958661,False,EXPOSED_HISTORY
SPY,1995-06,2,1,normal,True,4,589,-540.2592564196012,4,1106.0322175738088,1088.5185128392025,0.9721099454536545,False,EXPOSED_HISTORY
SPY,1995-06,2,1,t,True,5,589,-510.1594650154986,5,1052.2110609492552,1030.3189300309973,0.9721296619392633,False,EXPOSED_HISTORY
SPY,1995-07,1,1,normal,True,0,611,-560.2657238235424,3,1139.7767385245998,1126.5314476470849,0.9729475257571063,False,EXPOSED_HISTORY
SPY,1995-07,1,1,t,True,1,611,-530.3580331039002,4,1086.3764540444868,1068.7160662078004,0.9734820879640493,True,EXPOSED_HISTORY
SPY,1995-07,1,2,normal,True,2,611,-560.2657238226365,4,1146.1918354819593,1128.531447645273,0.9729475783294069,False,EXPOSED_HISTORY
SPY,1995-07,1,2,t,True,3,611,-530.3580331023445,5,1092.791551000547,1070.716066204689,0.9734830658564193,False,EXPOSED_HISTORY
SPY,1995-07,2,1,normal,True,4,611,-560.2608768330076,4,1146.1821415027016,1128.5217536660152,0.9727007476600077,False,EXPOSED_HISTORY
SPY,1995-07,2,1,t,True,5,611,-530.1189262556152,5,1092.3133373070884,1070.2378525112304,0.972276402198457,False,EXPOSED_HISTORY
SPY,1995-08,1,1,normal,True,0,631,-580.3614851469204,3,1180.0648878814643,1166.7229702938407,0.9730499647381857,False,EXPOSED_HISTORY
SPY,1995-08,1,1,t,True,1,631,-552.1579077097508,4,1130.1050388696665,1112.3158154195016,0.9741199173536473,True,EXPOSED_HISTORY
SPY,1995-08,1,2,normal,True,2,631,-580.3614851462918,4,1186.5121937427484,1168.7229702925836,0.973049882806978,False,EXPOSED_HISTORY
SPY,1995-08,1,2,t,True,3,631,-552.1579077096778,5,1136.5523447320618,1114.3158154193557,0.9741191724681489,False,EXPOSED_HISTORY
SPY,1995-08,2,1,normal,True,4,631,-580.3473622528059,4,1186.4839479557766,1168.6947245056117,0.9726675287512615,False,EXPOSED_HISTORY
SPY,1995-08,2,1,t,True,5,631,-551.8794864798856,5,1135.9955022724773,1113.7589729597712,0.9731873733362961,False,EXPOSED_HISTORY
SPY,1995-09,1,1,normal,True,0,654,-592.3405410281318,3,1204.1304041106353,1190.6810820562637,0.9717982450876804,False,EXPOSED_HISTORY
SPY,1995-09,1,1,t,True,1,654,-561.4898503344205,4,1148.9121300746697,1130.979700668841,0.9721957614816891,True,EXPOSED_HISTORY
SPY,1995-09,1,2,normal,True,2,654,-592.3405410287271,4,1210.613511463283,1192.6810820574542,0.9717983419043721,False,EXPOSED_HISTORY
SPY,1995-09,1,2,t,True,3,654,-561.4898503341634,5,1155.3952374256128,1132.9797006683268,0.9721958284622626,False,EXPOSED_HISTORY
SPY,1995-09,2,1,normal,True,4,654,-592.3354661534798,4,1210.6033617127885,1192.6709323069597,0.9714628505821206,False,EXPOSED_HISTORY
SPY,1995-09,2,1,t,True,5,654,-561.2496721162335,5,1154.9148809897529,1132.499344232467,0.9706990105338065,False,EXPOSED_HISTORY
SPY,1995-10,1,1,normal,True,0,674,-606.2094420423521,3,1231.958574417441,1218.4188840847041,0.9724043783511966,False,EXPOSED_HISTORY
SPY,1995-10,1,1,t,True,1,674,-575.8580400551771,4,1177.7690005540035,1159.7160801103541,0.9721540323330204,True,EXPOSED_HISTORY
SPY,1995-10,1,2,normal,True,2,674,-606.2094420415847,4,1238.4718045268187,1220.4188840831694,0.9724040506184836,False,EXPOSED_HISTORY
SPY,1995-10,1,2,t,True,3,674,-575.8580400545255,5,1184.2822306636126,1161.716080109051,0.9721535322831724,False,EXPOSED_HISTORY
SPY,1995-10,2,1,normal,True,4,674,-606.193410759792,4,1238.4397419632332,1220.386821519584,0.9718772236672193,False,EXPOSED_HISTORY
SPY,1995-10,2,1,t,True,5,674,-575.5926901543432,5,1183.751530863248,1161.1853803086865,0.9706402894279529,False,EXPOSED_HISTORY
SPY,1995-11,1,1,normal,True,0,696,-622.7326680836597,3,1265.1013851483228,1251.4653361673195,0.97254682733794,False,EXPOSED_HISTORY
SPY,1995-11,1,1,t,True,1,696,-594.2104011621816,4,1214.6022009657008,1196.4208023243632,0.9681913639349041,True,EXPOSED_HISTORY
SPY,1995-11,1,2,normal,True,2,696,-622.7326680820549,4,1271.6467348054475,1253.4653361641099,0.9725462797017921,False,EXPOSED_HISTORY
SPY,1995-11,1,2,t,True,3,696,-594.2104011630199,5,1221.147550627712,1198.4208023260398,0.9681919214784327,False,EXPOSED_HISTORY
SPY,1995-11,2,1,normal,True,4,696,-622.7179836224179,4,1271.6173658861735,1253.4359672448359,0.9720406405256435,False,EXPOSED_HISTORY
SPY,1995-11,2,1,t,True,5,696,-593.9880683213504,5,1220.702884944373,1197.9761366427008,0.9660949343518267,False,EXPOSED_HISTORY
SPY,1995-12,1,1,normal,True,0,717,-640.1206159469208,3,1299.9664594156404,1286.2412318938416,0.9727988376175277,False,EXPOSED_HISTORY
SPY,1995-12,1,1,t,True,1,717,-612.8570581178801,4,1252.0144195981586,1233.7141162357602,0.9658723345742395,True,EXPOSED_HISTORY
SPY,1995-12,1,2,normal,True,2,717,-640.1206159463294,4,1306.5415352550572,1288.2412318926588,0.9727982127320516,False,EXPOSED_HISTORY
SPY,1995-12,1,2,t,True,3,717,-612.8570581170331,5,1258.5894954370644,1235.7141162340663,0.9658727675214068,False,EXPOSED_HISTORY
SPY,1995-12,2,1,normal,True,4,717,-640.1036970575333,4,1306.507697477465,1288.2073941150666,0.9722741998265898,False,EXPOSED_HISTORY
SPY,1995-12,2,1,t,True,5,717,-612.6329491335491,5,1258.1412774700964,1235.2658982670982,0.9635195827615504,False,EXPOSED_HISTORY
SPY,1996-01,1,1,normal,True,0,737,-662.8392551888854,3,1345.4862740543388,1331.6785103777709,0.9709363075402742,False,EXPOSED_HISTORY
SPY,1996-01,1,1,t,True,1,737,-634.8782891163919,4,1296.166929801541,1277.7565782327838,0.9628848155133861,True,EXPOSED_HISTORY
SPY,1996-01,1,2,normal,True,2,737,-662.8400763253969,4,1352.0905042195511,1333.6801526507938,0.963425600226446,False,EXPOSED_HISTORY
SPY,1996-01,1,2,t,True,3,737,-634.8782891155239,5,1302.7695176919945,1279.7565782310478,0.9628853454459554,False,EXPOSED_HISTORY
SPY,1996-01,2,1,normal,True,4,737,-662.8392539106922,4,1352.0888593901416,1333.6785078213843,0.9709315006479657,False,EXPOSED_HISTORY
SPY,1996-01,2,1,t,True,5,737,-634.8235598205878,5,1302.6600591021222,1279.6471196411755,0.9613845046865321,False,EXPOSED_HISTORY
SPY,1996-02,1,1,normal,True,0,759,-689.7322228530579,3,1399.3604510383027,1385.4644457061158,0.9705260544820881,False,EXPOSED_HISTORY
