cash_mode,offset,cost_bps,period,rule,cycles,high_positive_n,high_negative_n,high_positive_participation,rebound_participation,rebound_n,high_missed_upside,high_downside_avoided,missed_upside_per_downside_avoided,all_positive_participation,all_negative_participation
PROXY,1,3,COVID,VOL,18,7,4,0.33487465345951006,0.23932476370880473,2,0.19728852900416882,0.09457839942206227,2.0859787246319947,0.4107800755105795,0.6155076032907156
PROXY,1,3,2022,VOL,49,14,11,0.4819100029146785,0.4927986377915547,8,0.27610047326697995,0.2649320654032735,1.0421557422530419,0.509064690699068,0.5818724022072503
PROXY,1,3,2023_PLUS,VOL,182,11,3,0.4344057912829396,0.3945158734945399,1,0.2468455124498474,0.022775399807063824,10.838251558301423,0.7733452121324976,0.8183453757218866
PROXY,1,3,2024_PLUS,VOL,132,11,2,0.4344057912829396,0.3945158734945399,1,0.2468455124498474,0.018781617380389515,13.142931593718156,0.7511511099136227,0.805146878313153
PROXY,1,3,EX_MAJOR_SHOCKS,VOL,794,31,16,0.45679253374258366,0.4779120068201803,12,0.5308003989236746,0.23275143496355835,2.280546193009643,0.8257711688393091,0.8416542319385345
PROXY,1,3,ALL,CORE_VOL,1017,57,41,0.7105550022206446,0.7042035043130048,24,0.6011610151019087,0.49325375309529207,1.2187662259627448,0.882979452973113,0.8782871740109688
PROXY,1,3,GFC,CORE_VOL,150,5,10,0.633421421348095,0.6187480507056532,2,0.09906631450449706,0.1971228032008451,0.5025614129663125,0.8263121892083783,0.8063363730938513
PROXY,1,3,2011,CORE_VOL,49,1,0,0.684590081397641,,0,0.0033015731242454637,0.0,,0.8577956154424334,0.8888658648743912
PROXY,1,3,2015_2016,CORE_VOL,100,5,4,0.7178304512666662,0.7384119910100468,3,0.03468626216057211,0.017140955344793797,2.0235897861496572,0.9269127601000176,0.9430412957615323
PROXY,1,3,2018Q4,CORE_VOL,11,3,3,0.7645421999550893,0.7277468922502598,1,0.02782701753258234,0.03764207337700996,0.7392530494767536,0.765881209146928,0.8208365641306743
PROXY,1,3,COVID,CORE_VOL,18,7,4,0.667437326729755,0.6196623818544024,2,0.09864426450208438,0.04728919971103111,2.0859787246319947,0.7053900377552899,0.8077538016453577
PROXY,1,3,2022,CORE_VOL,49,14,11,0.7409550014573394,0.7463993188957775,8,0.13805023663348995,0.1324660327016367,1.042155742253042,0.7545323453495342,0.7909362011036251
PROXY,1,3,2023_PLUS,CORE_VOL,182,11,3,0.7172028956414698,0.6972579367472699,1,0.1234227562249237,0.01138769990353191,10.838251558301424,0.8866726060662489,0.9091726878609436
PROXY,1,3,2024_PLUS,CORE_VOL,132,11,2,0.7172028956414698,0.6972579367472699,1,0.1234227562249237,0.009390808690194756,13.142931593718158,0.8755755549568114,0.9025734391565764
PROXY,1,3,EX_MAJOR_SHOCKS,CORE_VOL,794,31,16,0.728396266871292,0.73895600341009,12,0.2654001994618373,0.11637571748177919,2.280546193009643,0.9128855844196546,0.9208271159692674
