cash_mode,offset,cost_bps,period,rule,identity_error,CAGR_link_error,CAGR_gap,matched_target,dynamic_average,static_average,matched_CAGR_gap,Return_Retention,annual_cost,annual_exposure_opportunity,CAGR_exposure_opportunity,annual_dynamic_timing,CAGR_dynamic_timing,annual_cash,CAGR_cash,CAGR_cost,annual_interaction,CAGR_interaction,annual_vol_total_reduction,annual_vol_lower_exposure_effect,annual_vol_dynamic_effect,annual_vol_dynamic_fraction,annual_vol_BH_reduction,ES95_5D_total_reduction,ES95_5D_lower_exposure_effect,ES95_5D_dynamic_effect,ES95_5D_dynamic_fraction,ES95_5D_BH_reduction,MaxDD_total_reduction,MaxDD_lower_exposure_effect,MaxDD_dynamic_effect,MaxDD_dynamic_fraction,MaxDD_BH_reduction
ZERO,0,1,2024_PLUS,CORE_VOL,4.0614213381306996e-16,1.4363510381087963e-15,-0.04018474771518438,0.9149991873637191,0.9151754950130432,0.9151754950092799,-0.01913922303658147,0.8338122432182858,-0.0002064567942202238,-0.020374013322401848,-0.020485587669855573,-0.01853081089543172,-0.019448390298772492,0.0,0.0,-0.00025044564773641135,-3.02425458174856e-07,-3.240988213408612e-07,0.030911597147831704,0.01816788766393576,0.012743709483895943,0.06596533591692078,0.1462537975617786,0.0061919730546650745,0.004161407681908397,0.0020305653727566778,0.04532643200116748,0.12646975154947504,0.031666500220066784,0.01889555660539144,0.012770943614675345,0.05731536903651524,0.13100792358076285
ZERO,0,1,EX_MAJOR_SHOCKS,CORE_VOL,5.524010068813645e-16,2.671474153004283e-16,-0.025136792069353098,0.9398376342505799,0.9399381771241386,0.9399381771205612,-0.010814787888441257,0.8918516361605726,-0.0001587364903042375,-0.013603130004062946,-0.014193741101383715,-0.010353848152367043,-0.010749706922560573,0.0,0.0,-0.00019327230227308945,-8.528111866424103e-08,-7.174313545491106e-08,0.019837636708294887,0.011170107061041795,0.008667529647253092,0.04994812322345088,0.10740420561581554,0.004677898244664913,0.0032178673370656594,0.0014600309075992537,0.029043480312664793,0.08745633076603221,0.03166650022006712,0.013343138532255217,0.0183233616878119,0.08023497545997216,0.13100792358076407
ZERO,0,3,ALL,VOL,5.048045315092509e-16,3.95516952522712e-16,-0.03128407110971321,0.8316869005720946,0.8318356592677818,0.8318356592744796,-0.0053137551762190705,0.808702834855112,-0.0009718836356819287,-0.029559269142658284,-0.026225257086799483,-0.009133265097038325,-0.003945186570905607,0.0,0.0,-0.001113875239424354,7.90841290972116e-08,2.4778741584129855e-07,0.06640352423634907,0.036999157869811505,0.029404366366537565,0.16192645984733456,0.3037811264585294,0.01823755604601631,0.011337837602340826,0.006899718443675484,0.12314524626686907,0.27071964704936635,0.20922384716778852,0.06804151946845294,0.14118232769933559,0.3104546116632624,0.4001975017319124
ZERO,0,3,GFC,VOL,5.048045315092509e-16,6.245004513516506e-17,0.04097321035899465,0.7071720398016623,0.7069224333871207,0.7069224333892089,0.04139181291239994,2.6247385498996234,-0.0009239055188805907,-0.019855672693072625,-0.001275005060677899,0.029190951927406877,0.04321593253152746,0.0,0.0,-0.0009691440564670721,1.2500336909141164e-06,1.4269446120981719e-06,0.13672539646570422,0.08612254971614064,0.050602846749563585,0.24518708242397136,0.46742576989004225,0.03898325071107214,0.026063006955761817,0.012920243755310326,0.20525314854012533,0.4379606424817225,0.20922384716778664,0.12310926341541395,0.08611458375237269,0.21545223964077898,0.4001975017319096
ZERO,0,3,2011,VOL,3.2873009869760494e-16,2.7269853042355408e-15,-0.046478134539449364,0.7888926748055383,0.7886107524727816,0.7886107524674322,-0.045071916005493026,-0.7739137043313252,-0.0011596945669428702,-0.010459125131138754,-0.002111648491826468,-0.046727838703021,-0.043194041953093266,0.0,0.0,-0.001174054302117637,1.4857377813196022e-06,1.6102075852782016e-06,0.06682863685709858,0.04645327570881996,0.02037536114827862,0.11858165362830575,0.3061617549766248,0.01857080311151099,0.014778838354984447,0.0037919647565265446,0.06865440570448667,0.26525365430795456,0.020636238154960962,0.031146221608094327,-0.010509983453133365,-0.08714506276640499,0.1359888051056578
ZERO,0,3,2015_2016,VOL,4.430050076775771e-16,9.71445146547012e-16,-0.03193435448728079,0.9088553022811539,0.9089903951465468,0.9089903951510409,-0.02550147187758222,0.6324543665380299,-0.0009230199906937758,-0.009246475954156732,-0.006598709724486165,-0.024302924916715898,-0.02434541950336434,0.0,0.0,-0.0009863856540959306,-3.816668429983405e-06,-3.839605333387872e-06,0.026636163253726086,0.017536266624490426,0.00909989662923566,0.05243723279997192,0.13940153440910485,0.010115858553406729,0.006641108238580787,0.0034747503148259418,0.05246721908700047,0.13882408577759364,-0.0006869231071777726,0.015421611173138894,-0.016108534280316666,-0.10185966807900226,-0.00395770561844655
ZERO,0,3,2018Q4,VOL,3.5973828083069037e-16,1.3530843112619095e-15,0.058638936417424625,0.6203643594562891,0.6200320001618539,0.620032000167065,-0.10666327103702056,,-0.0015170785165183444,0.2695259285226494,0.1491189294758025,-0.18114097350610675,-0.08973225664200626,0.0,0.0,-0.0007439155650398863,-7.994123071842963e-06,-3.82085133306565e-06,0.12154085065663833,0.12329402155401534,-0.0017531708973770044,-0.00876015226480309,0.37579392025195724,0.010048408121051344,0.03288158448858436,-0.022833176367533015,-0.42494000657569786,0.1160132823858302,0.05160144184533577,0.08049994961110085,-0.02889850776576508,-0.20508427243218086,0.2330579438092093
ZERO,0,3,COVID,VOL,3.365363543395006e-16,1.915134717478395e-15,-0.2323950651194776,0.49608253264887026,0.49756116386803073,0.49756116386976407,-0.20976565503754407,-1.5434479343280394,-0.0016631633173311913,-0.08810100935977444,-0.02430855502222538,-0.21661409181424016,-0.20645459563420152,0.0,0.0,-0.0016364830597444548,3.753699435464583e-06,4.5685966956554105e-06,0.224307168410358,0.21310201020675715,0.011205158203600851,0.05377842270472166,0.5322147445998426,0.03576316248200062,0.07249874351446517,-0.03673558103246455,-0.5147007509060222,0.2485772173609413,0.11011958994983428,0.13196672392305075,-0.02184713397321647,-0.15207039464585081,0.39951767563401497
ZERO,0,3,2022,VOL,3.2439329000766293e-16,9.298117831235686e-16,0.07242434585762364,0.567589040605526,0.5663339787838867,0.566333978779417,-0.06519042017005428,,-0.0011399587593432777,0.15542584809916646,0.13350916610464278,-0.0862964097317091,-0.06028579072365468,0.0,0.0,-0.0008017540593364177,3.651940740181348e-06,2.724535971012799e-06,0.14039309155142435,0.14015753773895825,0.00023555381246609386,0.0012934912937455634,0.4356454940627048,0.03407591997215348,0.03923561510823307,-0.005159695136079591,-0.10018026424974336,0.375534758700921,0.09276161496889779,0.1435512245107562,-0.050789609541858405,-0.23196628325142732,0.2558914448606445
ZERO,0,3,2023_PLUS,VOL,4.2760933682828295e-16,2.0816681711721685e-16,-0.09138400119200818,0.8332835641267593,0.8337080559468134,0.8337080559418398,-0.03600567946325295,0.7082937799885142,-0.001227816285490176,-0.049025651027205734,-0.05427912437275266,-0.03130586271365263,-0.03555758534117038,0.0,0.0,-0.001545793438945879,-1.3139564516726025e-06,-1.4980391394581494e-06,0.050675910016710735,0.03416484166366607,0.016511068353044667,0.09748113849043183,0.2489704102347825,0.009697903254316638,0.00783731867424086,0.0018605845800757775,0.04748822004903508,0.20626272162335957,0.05921142742434993,0.03733757724405895,0.021873850180290977,0.10702706426425057,0.24496442945095276
