cash_mode,offset,cost_bps,rule,period,Return_Retention,n,cycles,years,CAGR,annual_return,annual_vol,downside_deviation,Sharpe,Sortino,Calmar,MaxDD,recovery_sessions,recovery_censored,longest_completed_recovery,average_exposure,cash_share,beta,annual_turnover,annual_fee_drag,VaR95_5D,ES95_5D,loss2_frequency,loss5_frequency,mean_path_D,actual_5D_proxy_ann,vol_proxy_overshoot,vol_prediction_rmse,ES_budget_predicted_gross_breach,ES_budget_predicted_net_breach,probability_budget_predicted_gross_breach,probability_budget_predicted_net_breach,loss_budget_realized_frequency,VaR_hit,ES_identification,expected_loss2,expected_loss5,path_projection_approx,CAGR_cost_drag
PROXY,1,3,MATCH_VOL,EX_MAJOR_SHOCKS,0.8870903428579539,3982,794,15.824777549623546,0.20641218740802658,0.201203710238814,0.16235934073147087,0.11411991022375723,1.1380669212712207,1.6119443032865042,0.96267036196192,0.21441626912389722,87,False,182,0.8799235258681682,0.12007647413183176,0.8790355913680705,0.15777692000105,4.733307600031499e-05,0.03254118660634309,0.04713019269209791,0.11964735516372796,0.013853904282115869,0.014314464861747143,0.16316429141222058,0.28337531486146095,0.009287211119401157,0.4672544080604534,0.4672544080604534,0.4899244332493703,0.4899244332493703,0.05793450881612091,0.05415617128463476,-0.026422193537668535,0.12722782480872652,0.018295603817730502,0.015250276301188123,5.702353972505958e-05
PROXY,1,3,CORE_VOL,ALL,0.9188885079828705,5085,1017,20.216290212183434,0.15045605948791735,0.15718344427807257,0.18259561114831063,0.13114120349715802,0.7676952845165185,1.0647727525481838,0.3530966468945403,0.42610446972852223,623,False,623,0.916231402634094,0.08376859736590603,0.8255175012408266,1.588886133195016,0.0004766658399585048,0.037969131054021665,0.05593090284534196,0.1553588987217306,0.02359882005899705,0.016946287162113705,0.18374169869657717,0.4060963618485742,0.009717553522117471,0.6853490658800393,0.6853490658800393,0.7059980334316618,0.7059980334316618,0.0855457227138643,0.05703048180924287,-0.10254683388783835,0.1500223033194291,0.023235286196686106,0.01693755106083667,0.0005474990875145025
PROXY,1,3,MATCH_CORE_VOL,ALL,0.9313540751608612,5085,1017,20.216290212183434,0.152497134221782,0.16232319195619904,0.2001423685237444,0.1429082006195243,0.7260849767337552,1.013459785980743,0.3116540769994838,0.4893153835495455,758,False,758,0.9162314026308804,0.08376859736911957,0.9156036721058646,0.1289288941468951,3.8678668244068524e-05,0.039338540115468335,0.0616213915777884,0.16224188790560473,0.03343166175024582,0.017733610029542914,0.20184173814790785,0.40707964601769914,0.010597468747354712,0.5978367748279253,0.5978367748279253,0.6135693215339233,0.6135693215339233,0.08947885939036382,0.05703048180924287,-0.10265365438770452,0.15061277785754118,0.029575379627667195,0.0177939446098872,4.449690852667554e-05
PROXY,1,3,CORE_VOL,GFC,1.71375330367593,755,150,2.9924709103353866,0.043218014750297504,0.06636543051663964,0.21943401248468275,0.15821450591532984,0.20929981171494141,0.28930081409710184,0.10142586576909683,0.42610446972852445,545,True,48,0.8549312506872279,0.14506874931277214,0.7411676880891855,1.505952799302293,0.0004517858397906879,0.04950538005937788,0.06493037038060152,0.22666666666666666,0.04,0.021457527960794483,0.22062439381955656,0.6333333333333333,0.008849285813072257,0.8466666666666667,0.8466666666666667,0.86,0.86,0.12666666666666668,0.05333333333333334,-0.22044157546641419,0.18439721130780717,0.03729793104436453,0.020192592781824146,0.0004719832918658323
PROXY,1,3,MATCH_CORE_VOL,GFC,1.136540237779818,755,150,2.9924709103353866,0.028661658977004772,0.059481005625297304,0.24982486126554224,0.17981517197387376,0.15630119871857956,0.21659463224905393,0.06182167562443529,0.4636182809266355,545,True,46,0.8549312506814414,0.14506874931855862,0.8540689398090223,0.17149931413175218,5.1449794239525644e-05,0.05785524618730287,0.07160202148702138,0.22666666666666666,0.06666666666666667,0.02288183153806176,0.2492990794391318,0.6333333333333333,0.010254778033205136,0.7333333333333333,0.7333333333333333,0.76,0.76,0.12666666666666668,0.05333333333333334,-0.2216075849132987,0.18454574480481872,0.046318746506363084,0.02150713494816286,5.2988818940710725e-05
PROXY,1,3,CORE_VOL,2011,0.3589994545209002,251,49,0.9883641341546886,0.009406108598220681,0.025787627720691222,0.18170719154863402,0.1349737064496129,0.1388206512670358,0.18686191411005504,0.07112080849750894,0.13225536656476755,110,True,59,0.8965218593016184,0.10347814069838157,0.8256923011863256,1.6709593980260418,0.0005012878194078127,0.042438843934131665,0.05228409309814578,0.14285714285714285,0.02040816326530612,0.020317732533275838,0.19170108438402755,0.5306122448979592,0.008662662598326182,0.7959183673469388,0.7959183673469388,0.8163265306122449,0.8163265306122449,0.10204081632653061,0.061224489795918366,-0.05018129371830284,0.1669581367401239,0.02610183926661018,0.017978090560430753,0.0005100627689444432
PROXY,1,3,MATCH_CORE_VOL,2011,0.9707452930826991,251,49,0.9883641341546886,0.02543439978239813,0.044046523173209604,0.19564132422470906,0.14366054334089787,0.22226066560204505,0.30264818672516824,0.185889048734605,0.13682570304994668,110,True,55,0.896521859302524,0.10347814069747596,0.8962881451767163,0.10386021716189561,3.1158065148568684e-05,0.03927362640752341,0.056028215068597675,0.16326530612244897,0.02040816326530612,0.021048936587828554,0.20394219339171185,0.5306122448979592,0.009092876511524834,0.6326530612244898,0.6326530612244898,0.7142857142857143,0.7142857142857143,0.10204081632653061,0.061224489795918366,-0.050236856572437455,0.16832356796494663,0.03336493612652445,0.018783591346452765,3.219894221770034e-05
PROXY,1,3,CORE_VOL,2015_2016,0.846838690634523,503,100,1.9931553730321698,0.07357793013494028,0.08674983166967494,0.1772973032781389,0.131498434791603,0.47912029644529636,0.645763081392115,0.42357668184499564,0.17370628103146035,75,False,184,0.9505309584979559,0.04946904150204412,0.920062775181615,1.5063884606168885,0.0004519165381850665,0.029616176427678775,0.0509995541393742,0.14,0.02,0.015285655750378933,0.18586012810641248,0.28,0.016460081771367138,0.49,0.49,0.52,0.52,0.04,0.06,-0.15037803165416297,0.13176235442870507,0.01694920139022029,0.01538910378874893,0.0004859874230613015
PROXY,1,3,MATCH_CORE_VOL,2015_2016,0.9578865309906995,503,100,1.9931553730321698,0.08322636770602079,0.09640439490024616,0.1813840464637658,0.13394714935087226,0.5215524483532972,0.7060149734974777,0.5039594954259502,0.16514495403182605,72,False,182,0.9505309584983834,0.04946904150161657,0.9492779422239707,0.04242613263320451,1.2727839789961348e-05,0.03178190375772094,0.052453016061530834,0.13,0.02,0.01562616045461852,0.1897053925054676,0.25,0.016967670429436726,0.41,0.41,0.43,0.43,0.05,0.06,-0.15034090217699028,0.13201780048047213,0.022194280643190067,0.016183032059126037,1.3807119332673312e-05
PROXY,1,3,CORE_VOL,2018Q4,,62,11,0.24914442162902123,-0.4884737115163143,-0.6437673456115167,0.2625528838903951,0.21495926149867425,-2.5414170126591404,-3.0918612822025713,-2.542652523567465,0.19211186231257504,62,True,0,0.8145090998208147,0.18549090017918535,0.8082934438648511,2.543906317527255,0.0007631718952581764,0.06262224468366939,0.06262224468366939,0.6363636363636364,0.09090909090909091,0.03589279470021258,0.249912563705403,0.9090909090909091,0.011072570637045639,1.0,1.0,1.0,1.0,0.45454545454545453,0.2727272727272727,-0.4162227951587896,0.19487108403479203,0.04244749628031569,0.02095787245326672,0.0003856559906348922
PROXY,1,3,MATCH_CORE_VOL,2018Q4,,62,11,0.24914442162902123,-0.4517296702569575,-0.5735603291388928,0.26326386890221776,0.2110114608542257,-2.2679753842039,-2.81807555565377,-2.478155434308879,0.182284639616618,62,True,0,0.8145090998229632,0.18549090017703684,0.8139792645671486,0.29482400959476146,8.844720287842843e-05,0.06754966258665107,0.06754966258665107,0.6363636363636364,0.09090909090909091,0.03571516021707905,0.25037061700354,1.0,0.010620751225669996,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.45454545454545453,0.2727272727272727,-0.4167527805226607,0.19679398943622342,0.047259224533568636,0.021537648215134174,4.78892819567589e-05
PROXY,1,3,CORE_VOL,COVID,-0.35645787900882286,92,18,0.3613963039014374,-0.03256958826896128,0.013510799632466819,0.304667970777788,0.23162798082268193,0.03256468004265646,0.042800936191842096,-0.1456810983125565,0.22356770127503944,86,False,86,0.7523031536593902,0.24769684634060984,0.7135886092692286,2.97818189262292,0.0008934545677868758,0.1394465773362763,0.1394465773362763,0.1111111111111111,0.1111111111111111,0.032529208702821256,0.3449827410103407,0.7777777777777778,0.022435667790125624,1.0,1.0,1.0,1.0,0.1111111111111111,0.05555555555555555,-1.9207791619026016,0.22626403958092295,0.07811262579548323,0.02699097954371272,0.0008735722862249079
PROXY,1,3,MATCH_CORE_VOL,COVID,0.917648293462072,92,18,0.3613963039014374,0.08384560660261034,0.1294995342220217,0.31606929489167923,0.2341317469254646,0.39826324673551894,0.5372466142945159,0.39496863930655435,0.21228421261449493,71,False,71,0.7523031536550594,0.2476968463449406,0.7499008571776123,0.35453931361344676,0.000106361794084034,0.11254302110606673,0.11254302110606673,0.16666666666666666,0.1111111111111111,0.032549981792805015,0.38060021313011233,0.7222222222222222,0.024025739730991858,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.1111111111111111,0.05555555555555555,-1.924671273423667,0.22420138925683172,0.08631235357750124,0.029058405543921854,0.00011646111713932428
PROXY,1,3,CORE_VOL,2022,,250,49,0.9883641341546886,-0.2933662727837608,-0.31414455232551103,0.25161720684160227,0.18950712362560204,-1.327431639029208,-1.7562197257353072,-0.9225878487373903,0.31798193872296054,249,True,0,0.7825461469848446,0.2174538530151554,0.7788848182549094,2.0120583055551333,0.0006036174916665398,0.06380768473168363,0.07210396896393073,0.40816326530612246,0.10204081632653061,0.030137849131171342,0.2323145778106772,0.9183673469387755,0.00888061309165425,1.0,1.0,1.0,1.0,0.24489795918367346,0.10204081632653061,-0.30500548276757256,0.20500332010057448,0.04919848301282401,0.02219732682568172,0.00042826672518875286
PROXY,1,3,MATCH_CORE_VOL,2022,,250,49,0.9883641341546886,-0.2665810291432993,-0.2770410849725041,0.252034188352576,0.18721719575373227,-1.1780072629900955,-1.5801060457452742,-0.9173254802913694,0.2906068073663727,249,True,0,0.782546146990341,0.21745385300965903,0.7820585516732667,0.30947252787003526,9.284175836101059e-05,0.06088331826478521,0.07032285922851352,0.3877551020408163,0.08163265306122448,0.030132214425975863,0.23495154293210546,0.8979591836734694,0.009083546758318031,1.0,1.0,1.0,1.0,0.24489795918367346,0.10204081632653061,-0.30508501683769956,0.20528595067349498,0.05173821331095425,0.022552303593463743,6.835004880023643e-05
PROXY,1,3,CORE_VOL,2023_PLUS,0.8601588143277387,913,182,3.6413415468856947,0.2699152872994533,0.2559187513808091,0.1768779618118415,0.12212943877825218,1.180347271591709,1.6895213011967267,1.279039049224069,0.21102974726471235,101,False,117,0.9186440983103814,0.08135590168961859,0.8631360563295257,1.9406432642987455,0.0005821929792896235,0.0318235981566245,0.04822356873643028,0.12087912087912088,0.01098901098901099,0.015924156999195485,0.1760114098193467,0.3956043956043956,0.008444988332013327,0.8626373626373627,0.8626373626373627,0.8626373626373627,0.8626373626373627,0.06043956043956044,0.038461538461538464,0.0589542870871004,0.15511982160017207,0.02358180421107373,0.017255349826283843,0.0007358363147612623
PROXY,1,3,MATCH_CORE_VOL,2023_PLUS,0.9292911577973381,913,182,3.6413415468856947,0.29160881184220316,0.2747151808467736,0.18674368431128738,0.12624191803553614,1.2186202176283456,1.7826922377784566,1.306026881987585,0.22327933357575036,87,False,87,0.9186440983105769,0.08135590168942308,0.9179666004073151,0.080138007739257,2.4041402321777095e-05,0.03283925788267694,0.05019448733307624,0.12637362637362637,0.01098901098901099,0.016148958734383132,0.18435001553013566,0.41208791208791207,0.009203694136001273,0.7912087912087912,0.7912087912087912,0.7582417582417582,0.7582417582417582,0.06043956043956044,0.038461538461538464,0.059109053843639715,0.15519706572735176,0.02727339673873894,0.017735042403729858,3.089619399648802e-05
PROXY,1,3,CORE_VOL,2024_PLUS,0.8293187158628186,663,132,2.64476386036961,0.20115634625226098,0.20078741166526615,0.1814329264727115,0.12947544330433913,0.8586279731241518,1.1907173067583965,0.9532132263795655,0.21102974726471257,101,False,117,0.915950573048854,0.08404942695114603,0.8521600693304043,1.9952578825072795,0.0005985773647521837,0.03400170769015032,0.05293152274452828,0.12878787878787878,0.015151515151515152,0.016404235790992157,0.18128780287276214,0.42424242424242425,0.009286979846302806,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.8409090909090909,0.06818181818181818,0.03787878787878788,0.032417313759475916,0.1553957988888237,0.024146615549840957,0.017331169738789676,0.0007154518627119355
PROXY,1,3,MATCH_CORE_VOL,2024_PLUS,0.9341303466177776,663,132,2.64476386036961,0.22657905079773055,0.22402259878297592,0.1932620922343368,0.1340895453005488,0.9262670647372231,1.3219019773520917,1.0175079603529407,0.22268037167899657,87,False,87,0.9159505730502021,0.08404942694979789,0.9150723454509436,0.08502372759421264,2.550711827826379e-05,0.034537247491460366,0.05578506551250769,0.12878787878787878,0.015151515151515152,0.016687118914065845,0.19118661805420678,0.44696969696969696,0.010152332531452351,0.7575757575757576,0.7575757575757576,0.7424242424242424,0.7424242424242424,0.07575757575757576,0.03787878787878788,0.032732284930873864,0.15561065714030167,0.028499649739811988,0.017900580791279527,3.112352111486749e-05
PROXY,1,3,CORE_VOL,EX_MAJOR_SHOCKS,0.901318736641112,3982,794,15.824777549623546,0.20972291433424078,0.20441900406329722,0.16512257019412546,0.11713780493346489,1.1384701441600613,1.5978387034018064,0.9938073520562374,0.21102974726471235,101,False,184,0.9400008619119318,0.05999913808806823,0.8875974703336442,1.5372645680143646,0.00046117937040430937,0.03445554892730274,0.04792606555564813,0.12720403022670027,0.013853904282115869,0.014945317329141368,0.16674424556047562,0.3224181360201511,0.009470193214199242,0.6272040302267002,0.6272040302267002,0.6511335012594458,0.6511335012594458,0.06675062972292191,0.05415617128463476,-0.026439833080595634,0.1383991359570607,0.017763374688278995,0.015772140271914457,0.000557220016767751
PROXY,1,3,MATCH_CORE_VOL,EX_MAJOR_SHOCKS,0.9435675313422082,3982,794,15.824777549623546,0.21955355469665347,0.21394491664772075,0.17353131438108868,0.12199203330906616,1.138217359036173,1.6123633276164646,0.9623037523477493,0.22815410847251172,88,False,182,0.9400008619105897,0.059999138089410264,0.9395279660495757,0.11397355811864963,3.4192067435594876e-05,0.03476625260792443,0.05037519368943885,0.13224181360201512,0.017632241813602016,0.015295256285507396,0.17444000980259466,0.3236775818639798,0.00995655903158677,0.5629722921914357,0.5642317380352645,0.5780856423173804,0.5793450881612091,0.06801007556675064,0.05415617128463476,-0.02643004421826587,0.13900540934309366,0.022138874043302035,0.01629278332558124,4.1641729078500944e-05
PROXY,2,0,BUYHOLD,ALL,1.0,5085,1017,20.216290212183434,0.16431828683994887,0.17642994379421786,0.2185687629464118,0.15605584868944067,0.7294443307249331,1.0184967488815284,0.3143034064825272,0.5228014824239064,761,False,761,1.0,0.0,1.0,0.049557522123893805,0.0,0.043970114711044395,0.06487499783361456,0.1710914454277286,0.035398230088495575,0.019395550782673646,0.2205113638485607,0.48475909537856443,0.011695530097286862,0.6941986234021632,0.6941986234021632,0.7138643067846607,0.7138643067846607,0.09537856440511308,0.051130776794493606,-0.016768274700644688,0.16707943355496865,0.03680728111829745,0.019518239036338165,0.0
