period,block,contrast,family,point,valid_fraction,ci_low,ci_high,sim_low,sim_high,candidate,reference,score,n,fractional_gain
2023_PLUS,42,FHS|HS|PINBALL,FHS_VALUE,2.6265991455136272e-05,1.0,-0.000170095731161211,0.00020132792240516845,-0.000199014983036401,0.00025154696594667357,FHS,HS,PINBALL,911,0.008815431464459194
2023_PLUS,42,FHS|HS|FZ0,FHS_VALUE,0.05721178448135881,1.0,-0.03497416650095871,0.14395346263751396,-0.05157618291336764,0.16599975187608526,FHS,HS,FZ0,911,
2023_PLUS,42,FHS|HS|BRIER2,FHS_VALUE,-0.00048661584554358055,1.0,-0.004143413799441477,0.0024595613634051904,-0.0044327851717281775,0.0034595534806410163,FHS,HS,BRIER2,911,-0.0037386633348283718
2023_PLUS,42,FHS|HS|BRIER5,FHS_VALUE,-0.00017966126003843744,1.0,-0.000995655091778823,0.0005101440368454589,-0.0011094893841445482,0.0007501668640676732,FHS,HS,BRIER5,911,-0.010125272370081023
2023_PLUS,42,FHS|HS|DD_MSE,FHS_VALUE,5.4498672791191815e-06,1.0,-2.0151870701773536e-05,2.7064745983534192e-05,-2.3450276934970782e-05,3.435001149320914e-05,FHS,HS,DD_MSE,911,0.020055432935877707
2024_PLUS,42,FHS|HS|PINBALL,FHS_VALUE,3.1603285410629276e-05,1.0,-0.00022038019366794854,0.0002623782312124687,-0.00027176663323144043,0.00033497320405269897,FHS,HS,PINBALL,661,0.010243112754059315
2024_PLUS,42,FHS|HS|FZ0,FHS_VALUE,0.06130946908742573,1.0,-0.060888776900323946,0.1745337207784376,-0.08716269743056462,0.2097816356054161,FHS,HS,FZ0,661,
2024_PLUS,42,FHS|HS|BRIER2,FHS_VALUE,0.00010234511788806254,1.0,-0.004258775303209629,0.0039243272680302395,-0.005080174105609141,0.005284864341385266,FHS,HS,BRIER2,661,0.0007415270037749889
2024_PLUS,42,FHS|HS|BRIER5,FHS_VALUE,-0.0003261255528243118,1.0,-0.001370541526294401,0.0005249985776327564,-0.0015024075439382405,0.000850156438289617,FHS,HS,BRIER5,661,-0.013679578122747983
2024_PLUS,42,FHS|HS|DD_MSE,FHS_VALUE,5.405341728260506e-06,1.0,-2.6101584824443653e-05,3.404758032073163e-05,-3.293051022379756e-05,4.374119368031858e-05,FHS,HS,DD_MSE,661,0.016961437279344186
EX_MAJOR_SHOCKS,42,FHS|HS|PINBALL,FHS_VALUE,0.00023029053545698837,1.0,0.00010492490436765264,0.00035540055407730137,7.167729934068237e-05,0.00038890377157329436,FHS,HS,PINBALL,3972,0.07736095848538391
EX_MAJOR_SHOCKS,42,FHS|HS|FZ0,FHS_VALUE,0.143395863378982,1.0,0.06598069580135893,0.21755770029900656,0.05120262929449343,0.23558909746347056,FHS,HS,FZ0,3972,
EX_MAJOR_SHOCKS,42,FHS|HS|BRIER2,FHS_VALUE,0.003926352629024614,1.0,0.0014820136674173038,0.00646708250089685,0.0008501840190756386,0.007002521238973589,FHS,HS,BRIER2,3972,0.03159386655882155
EX_MAJOR_SHOCKS,42,FHS|HS|BRIER5,FHS_VALUE,0.00048731692110499085,1.0,-7.696847916630677e-05,0.0009821246626425465,-0.00017012932585292465,0.0011447631680629063,FHS,HS,BRIER5,3972,0.025497561153757942
EX_MAJOR_SHOCKS,42,FHS|HS|DD_MSE,FHS_VALUE,3.8277332386558815e-05,1.0,2.0759018566425892e-05,5.461907052344725e-05,1.723872483198845e-05,5.931593994112918e-05,FHS,HS,DD_MSE,3972,0.1339841811845996
NONOVERLAP5_0,42,FHS|HS|PINBALL,FHS_VALUE,0.0002267559518107359,1.0,2.7866743740347958e-05,0.0004454832739991351,-3.4962928415512365e-05,0.0004884748320369842,FHS,HS,PINBALL,1017,0.06351183874559121
NONOVERLAP5_0,42,FHS|HS|FZ0,FHS_VALUE,0.12066336436781984,1.0,0.007838176404009273,0.23899481847179277,-0.023174802763540267,0.26450153149917993,FHS,HS,FZ0,1017,
NONOVERLAP5_0,42,FHS|HS|BRIER2,FHS_VALUE,0.005077832500621049,1.0,0.0019347194571453048,0.008216122397378435,0.0012179010144089042,0.008937763986833193,FHS,HS,BRIER2,1017,0.03614450467609944
NONOVERLAP5_0,42,FHS|HS|BRIER5,FHS_VALUE,0.0003616771590656215,1.0,-0.0008713198453679731,0.0018194846867103686,-0.0013417959232095472,0.00206515024134079,FHS,HS,BRIER5,1017,0.011457823860737881
NONOVERLAP5_0,42,FHS|HS|DD_MSE,FHS_VALUE,7.171232235720752e-05,1.0,3.649357956412723e-05,0.00012102468178298129,1.8409962112837207e-05,0.00012501468260157783,FHS,HS,DD_MSE,1017,0.1761321481341088
NONOVERLAP5_1,42,FHS|HS|PINBALL,FHS_VALUE,0.00029549931491726133,1.0,7.646076082468107e-05,0.0005679607104674622,-6.4420262381262045e-06,0.0005974406560726489,FHS,HS,PINBALL,1017,0.0830088752114418
NONOVERLAP5_1,42,FHS|HS|FZ0,FHS_VALUE,0.13955000753615307,1.0,0.03832803336526573,0.25145637414065214,0.00908034060632451,0.27001967446598163,FHS,HS,FZ0,1017,
NONOVERLAP5_1,42,FHS|HS|BRIER2,FHS_VALUE,0.005058918916872247,1.0,0.0015445729456296103,0.008701732149387475,0.0006527791359532808,0.009465058697791214,FHS,HS,BRIER2,1017,0.034892188070326534
NONOVERLAP5_1,42,FHS|HS|BRIER5,FHS_VALUE,0.0018613706701408508,1.0,4.7442147705538e-05,0.004266995928990296,-0.0007516892207715634,0.004474430561053265,FHS,HS,BRIER5,1017,0.04922645328820249
NONOVERLAP5_1,42,FHS|HS|DD_MSE,FHS_VALUE,7.612725947806207e-05,1.0,3.356858719948442e-05,0.0001383657841322717,1.0838781961496036e-05,0.0001414157369946281,FHS,HS,DD_MSE,1017,0.18367643138023784
NONOVERLAP5_2,42,FHS|HS|PINBALL,FHS_VALUE,0.0004136773666954133,1.0,0.00010876691162963746,0.0008139690701348953,-1.0056513697465357e-05,0.0008374112470882919,FHS,HS,PINBALL,1017,0.11966455870990328
NONOVERLAP5_2,42,FHS|HS|FZ0,FHS_VALUE,0.18902848269107775,1.0,0.06109520811843286,0.33922724012969,0.025321169802867166,0.35273579557928836,FHS,HS,FZ0,1017,
NONOVERLAP5_2,42,FHS|HS|BRIER2,FHS_VALUE,0.0044897736114699925,1.0,0.0010129482653640292,0.008012106569082161,0.00033468678040741214,0.008644860442532574,FHS,HS,BRIER2,1017,0.03155343043789687
NONOVERLAP5_2,42,FHS|HS|BRIER5,FHS_VALUE,0.0016032838063712574,1.0,2.4386427260556223e-05,0.003671937186431477,-0.0006143742182596289,0.0038209418310021434,FHS,HS,BRIER5,1017,0.04672651373395363
NONOVERLAP5_2,42,FHS|HS|DD_MSE,FHS_VALUE,8.083494404895822e-05,1.0,3.220816379662479e-05,0.0001545473999345005,5.139845912781397e-06,0.00015653004218513504,FHS,HS,DD_MSE,1017,0.1923445512588179
NONOVERLAP5_3,42,FHS|HS|PINBALL,FHS_VALUE,0.0004214815672891865,1.0,0.00015120268535915305,0.0007748598357607926,4.924054970514445e-05,0.0007937225848732286,FHS,HS,PINBALL,1018,0.12393490350554327
NONOVERLAP5_3,42,FHS|HS|FZ0,FHS_VALUE,0.1977325509084095,1.0,0.08785590441182166,0.32364322295348175,0.05515488442554159,0.3403102173912774,FHS,HS,FZ0,1018,
NONOVERLAP5_3,42,FHS|HS|BRIER2,FHS_VALUE,0.0050349183155790015,1.0,0.0016340254292155625,0.008560118069482021,0.0008504356773687419,0.009219400953789262,FHS,HS,BRIER2,1018,0.034747763783615625
NONOVERLAP5_3,42,FHS|HS|BRIER5,FHS_VALUE,0.0014217797982595357,1.0,-0.0001800275814390352,0.003693499215139192,-0.0009129364508877857,0.003756496047406857,FHS,HS,BRIER5,1018,0.04922482978833531
NONOVERLAP5_3,42,FHS|HS|DD_MSE,FHS_VALUE,8.664073617657716e-05,1.0,3.8177459967144916e-05,0.00015963350326437704,1.2625024192145596e-05,0.00016065644816100873,FHS,HS,DD_MSE,1018,0.20779845859320958
NONOVERLAP5_4,42,FHS|HS|PINBALL,FHS_VALUE,0.00039971047665682816,1.0,0.00012459453836909153,0.000767195215824037,7.42488749647742e-06,0.0007919960658171789,FHS,HS,PINBALL,1018,0.11546754471300477
NONOVERLAP5_4,42,FHS|HS|FZ0,FHS_VALUE,0.18447618404614452,1.0,0.08107302271224609,0.30387508228517374,0.04838092408315736,0.3205714440091317,FHS,HS,FZ0,1018,
NONOVERLAP5_4,42,FHS|HS|BRIER2,FHS_VALUE,0.005797224576952658,1.0,0.002510153568459496,0.009280037220087616,0.0017072434035116718,0.009887205750393643,FHS,HS,BRIER2,1018,0.04237158263608834
NONOVERLAP5_4,42,FHS|HS|BRIER5,FHS_VALUE,0.002548281682760361,1.0,0.00012585122561136334,0.006172703763285959,-0.001152875041928971,0.006249438407449693,FHS,HS,BRIER5,1018,0.06595793450217566
NONOVERLAP5_4,42,FHS|HS|DD_MSE,FHS_VALUE,8.388270870812712e-05,1.0,3.511090303522134e-05,0.00015763677001657912,9.404488437000257e-06,0.00015836092897925398,FHS,HS,DD_MSE,1018,0.20335800016783864
