cash_mode,offset,cost_bps,rule,period,Return_Retention,n,cycles,years,CAGR,annual_return,annual_vol,downside_deviation,Sharpe,Sortino,Calmar,MaxDD,recovery_sessions,recovery_censored,longest_completed_recovery,average_exposure,cash_share,beta,annual_turnover,annual_fee_drag,VaR95_5D,ES95_5D,loss2_frequency,loss5_frequency,mean_path_D,actual_5D_proxy_ann,vol_proxy_overshoot,vol_prediction_rmse,ES_budget_predicted_gross_breach,ES_budget_predicted_net_breach,probability_budget_predicted_gross_breach,probability_budget_predicted_net_breach,loss_budget_realized_frequency,VaR_hit,ES_identification,expected_loss2,expected_loss5,path_projection_approx,CAGR_cost_drag
PROXY,1,3,BUYHOLD,COVID,1.0,92,18,0.3613963039014374,-0.23153065175626011,-0.16941231055205203,0.4261755700935961,0.3328201389108011,-0.40603348407773,-0.5196951560795273,-0.7224282730523494,0.32048946641860276,92,True,0,1.0,0.0,1.0000000000000002,0.0,0.0,0.15835401707013985,0.15835401707013985,0.3888888888888889,0.16666666666666666,0.04369410909402328,0.533823446729057,1.0,0.035495642953204246,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.2222222222222222,0.16666666666666666,-1.2569622315155382,0.26291333145132306,0.1287897702474614,0.038965253188534894,8.326672684688674e-17
PROXY,1,3,BUYHOLD,2022,1.0,250,49,0.9883641341546886,-0.18986208944961197,-0.18061734989376468,0.24148505599269512,0.17717317398524496,-0.8309904191445215,-1.1281847136446381,-0.7222987127457426,0.2628581307141905,249,True,0,1.0,0.0,1.0000000000000002,0.0,0.0,0.04226546884632376,0.0609869501975929,0.30612244897959184,0.04081632653061224,0.02814171208057904,0.23425419546451073,0.9387755102040817,0.009571284206070509,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.1836734693877551,0.08163265306122448,-0.01853811750984534,0.20143963498040007,0.05135500301536063,0.022616936590029786,-8.604228440844963e-16
PROXY,1,3,BUYHOLD,2023_PLUS,1.0,916,183,3.649555099247091,0.22541271920737138,0.2159234502893323,0.15344342892971738,0.10298199054673278,1.1003333264829995,1.6180900398863578,1.1403927433711818,0.19766235844417568,86,False,92,1.0,0.0,0.9999999999999996,0.0,0.0,0.03072458879476425,0.046689283680435144,0.09289617486338798,0.01092896174863388,0.01267735540545619,0.1500228711984752,0.34972677595628415,0.008531505947383397,0.5573770491803278,0.5573770491803278,0.5300546448087432,0.5300546448087432,0.0546448087431694,0.04918032786885246,0.013267177345841095,0.12116142673152641,0.016148977085630265,0.014586198901584664,7.771561172376096e-16
PROXY,1,3,BUYHOLD,2024_PLUS,1.0,666,133,2.652977412731006,0.21702813178660463,0.21000003950443552,0.15997262993107184,0.10867860756757831,1.0319288416950765,1.501765636329606,1.0979740072660238,0.19766235844417557,86,False,86,1.0,0.0,1.0000000000000004,0.0,0.0,0.032658450189374744,0.05197118989785528,0.07518796992481203,0.015037593984962405,0.012790599216591706,0.15635194517853895,0.3533834586466165,0.009560564676856847,0.5714285714285714,0.5714285714285714,0.5488721804511278,0.5488721804511278,0.06015037593984962,0.05263157894736842,-0.059035792794694224,0.12133337847848585,0.01701379290316128,0.014693448495462648,6.106226635438361e-16
PROXY,1,3,BUYHOLD,EX_MAJOR_SHOCKS,1.0,5167,1031,20.528405201916495,0.15214356019959252,0.15334813042366097,0.15172183187746435,0.1055160128431974,0.8958429350501764,1.2822612073224193,0.4583160333136888,0.3319621159652072,511,False,511,1.0,0.0,1.0000071391778287,0.04875642010319296,1.4626926030957887e-05,0.02942183276323973,0.045317570556261004,0.09990300678952474,0.014548981571290009,0.013249456362315686,0.15365111448792687,0.3588748787584869,0.007758713484153192,0.4568380213385063,0.4568380213385063,0.47914645974781767,0.47914645974781767,0.05140640155189137,0.04267701260911736,0.05164207640170005,0.12140630003220851,0.017865826938075067,0.015059152669985565,1.683490526546705e-05
PROXY,1,3,VOL,ALL,0.8585128728586177,6270,1254,24.919917864476385,0.08936498535155324,0.09310326350672986,0.12120444431401363,0.08700647210650904,0.6220499510307573,0.8612665447558625,0.30486515725059415,0.29312954670676483,795,False,795,0.8446038130874894,0.15539618691251056,0.5965101129047155,2.7242825979233727,0.0008172847793770116,0.025519367112673885,0.036622504709995694,0.08771929824561403,0.005582137161084529,0.011661420679971488,0.12423166388873973,0.22009569377990432,0.006085207737022088,0.3628389154704944,0.36762360446570974,0.5422647527910686,0.5454545454545454,0.03668261562998405,0.044657097288676235,0.017576967257993327,0.09871921605680115,0.006345757729829041,0.0125313069245282,0.0008893138651958205
PROXY,1,3,MATCH_VOL,ALL,0.8856096612638826,6270,1254,24.919917864476385,0.09218556518846084,0.10051853459875404,0.15595171171320082,0.11070478523668116,0.5310351130559098,0.7451027893184892,0.18869852702556594,0.4885335706726053,1114,False,1114,0.8446038130826107,0.15539618691738932,0.8429634253343371,0.14265379194090672,4.279613758227201e-05,0.028202962327270154,0.04774240108844085,0.10366826156299841,0.015151515151515152,0.013379098535714739,0.16147646075907512,0.32057416267942584,0.008016874332121312,0.38516746411483255,0.38516746411483255,0.405103668261563,0.405103668261563,0.049441786283891544,0.044657097288676235,0.017547747078885394,0.10790072776774014,0.017166884071213143,0.014252835022865312,4.6670664923795235e-05
PROXY,1,3,VOL,DOTCOM,,318,63,1.2621492128678986,-0.10910457587396173,-0.10546199934876217,0.1419580439664779,0.10604303563669619,-0.86421472873187,-1.1503916546981827,-0.45013277543254004,0.24238309634112143,248,True,19,0.6315278539664005,0.36847214603359946,0.528748426340462,3.552906846254259,0.0010658720538762774,0.03899151046753335,0.043869143635435474,0.14285714285714285,0.015873015873015872,0.016155459355943095,0.13637094661557053,0.3333333333333333,0.004763855438112051,0.9682539682539683,0.9682539682539683,1.0,1.0,0.07936507936507936,0.07936507936507936,-0.1043799168239961,0.13067469010095953,0.009610503660108821,0.015055551542398436,0.0009499203273272833
PROXY,1,3,MATCH_VOL,DOTCOM,,318,63,1.2621492128678986,-0.052931864986026596,-0.04130932550995683,0.1621029714740398,0.11341764461797978,-0.36108956601185066,-0.5134386176474884,-0.23975868646506737,0.22077141715463444,199,True,48,0.6315278539683935,0.3684721460316065,0.6295775080988416,0.7596032627347291,0.00022788097882041873,0.032937157378058024,0.050663124947647874,0.12698412698412698,0.031746031746031744,0.017050505766977336,0.1541480838802956,0.5079365079365079,0.005673094280948945,0.5396825396825397,0.5396825396825397,0.6031746031746031,0.6031746031746031,0.06349206349206349,0.07936507936507936,-0.1043929811656676,0.1381844867558765,0.019073711385658124,0.016513677325595246,0.00021581518564384172
PROXY,1,3,VOL,GFC,,755,150,2.9924709103353866,0.003889461942622418,0.012806894310837744,0.1337026093670458,0.09504731773878816,-0.055686135865052826,-0.07781413046032444,0.013268747508804545,0.29312954670676683,560,True,57,0.6716618250412327,0.32833817495876727,0.40163079805569435,3.2473195513521502,0.0009741958654056451,0.02801031389173214,0.03783031622810016,0.11333333333333333,0.006666666666666667,0.01431023874495405,0.13843363866401331,0.3466666666666667,0.005676494190229018,0.32,0.3333333333333333,0.8266666666666667,0.8266666666666667,0.04,0.03333333333333333,-0.06281432224835491,0.11624579384980203,0.007816137456441946,0.013551406912060339,0.0009796450776504515
