cash_mode,offset,cost_bps,period,rule,target,exposure_error,dynamic_mean,static_mean
ZERO,2,0,2011,VOL,0.7421449177563773,6.303291222309326e-12,0.7418983202036449,0.7418983201973416
ZERO,2,0,2015_2016,VOL,0.9103848110316903,1.8128831769104181e-12,0.9104637488624815,0.9104637488606686
ZERO,2,0,2018Q4,VOL,0.7147547116546775,3.617328658833685e-12,0.714568663830111,0.7145686638264936
ZERO,2,0,COVID,VOL,0.42625959055294516,4.861278046774942e-12,0.4268423241763065,0.42684232417144524
ZERO,2,0,2022,VOL,0.6368044483460835,5.045630580013949e-12,0.6360300731672027,0.6360300731621571
ZERO,2,0,2023_PLUS,VOL,0.9013784167691483,2.3647750424515834e-13,0.9015623536756238,0.9015623536758602
ZERO,2,0,2024_PLUS,VOL,0.8979147781719803,6.1280980290234766e-12,0.8980748070623034,0.8980748070684315
ZERO,2,0,EX_MAJOR_SHOCKS,VOL,0.889965849572036,6.482814285391214e-12,0.8900723091846403,0.8900723091781575
ZERO,2,0,ALL,CORE_VOL,0.9232853096400504,1.6935342017632138e-12,0.9233261775045503,0.9233261775062438
ZERO,2,0,DOTCOM,CORE_VOL,0.8115763902969775,7.181588657090288e-12,0.8114273251630076,0.811427325155826
ZERO,2,0,GFC,CORE_VOL,0.8351617643274949,9.431344594190705e-13,0.8349368717147961,0.834936871713853
ZERO,2,0,2011,CORE_VOL,0.8710404092344106,6.013189945974773e-12,0.8708897177033457,0.8708897176973325
ZERO,2,0,2015_2016,CORE_VOL,0.9552004714132636,1.3474776849875525e-12,0.9552416407217489,0.9552416407230964
ZERO,2,0,2018Q4,CORE_VOL,0.8574445914055104,1.5045742429720121e-12,0.857328453629613,0.8573284536311175
ZERO,2,0,COVID,CORE_VOL,0.7133802278476651,4.989009205758066e-12,0.713793825335286,0.713793825330297
ZERO,2,0,2022,CORE_VOL,0.8185100340997451,2.3542279237176444e-12,0.8179994029855377,0.817999402987892
ZERO,2,0,2023_PLUS,CORE_VOL,0.9506956040495425,4.77207162674631e-12,0.950792234160067,0.950792234164839
ZERO,2,0,2024_PLUS,CORE_VOL,0.9489588850774453,4.241051954068098e-14,0.9490430422626097,0.9490430422625673
ZERO,2,0,EX_MAJOR_SHOCKS,CORE_VOL,0.9449892952034133,4.3475223421296505e-12,0.9450453500827957,0.9450453500784481
ZERO,2,1,ALL,VOL,0.8465953209160944,4.2276182554701336e-12,0.8466725287021031,0.8466725286978755
ZERO,2,1,DOTCOM,VOL,0.6230473907417036,2.9403146584172646e-12,0.6228387991521968,0.6228387991492564
ZERO,2,1,GFC,VOL,0.6705919544547214,2.477684724055962e-12,0.6702484145332235,0.6702484145357012
ZERO,2,1,2011,VOL,0.7421449177563773,6.303402244611789e-12,0.741898320203645,0.7418983201973416
ZERO,2,1,2015_2016,VOL,0.9103848110316903,1.8128831769104181e-12,0.9104637488624815,0.9104637488606686
ZERO,2,1,2018Q4,VOL,0.7147547116546775,3.617328658833685e-12,0.714568663830111,0.7145686638264936
ZERO,2,1,COVID,VOL,0.42625959055294516,4.861278046774942e-12,0.4268423241763065,0.42684232417144524
ZERO,2,1,2022,VOL,0.6368044483460835,5.045630580013949e-12,0.6360300731672027,0.6360300731621571
ZERO,2,1,2023_PLUS,VOL,0.9013784167691483,2.3647750424515834e-13,0.9015623536756238,0.9015623536758602
ZERO,2,1,2024_PLUS,VOL,0.8979147781719803,6.1280980290234766e-12,0.8980748070623034,0.8980748070684315
ZERO,2,1,EX_MAJOR_SHOCKS,VOL,0.889965849572036,6.482814285391214e-12,0.8900723091846403,0.8900723091781575
ZERO,2,1,ALL,CORE_VOL,0.9232853096400504,1.6935342017632138e-12,0.9233261775045503,0.9233261775062438
ZERO,2,1,DOTCOM,CORE_VOL,0.8115763902969775,7.1813666124853626e-12,0.8114273251630076,0.8114273251558263
ZERO,2,1,GFC,CORE_VOL,0.8351617643274949,9.431344594190705e-13,0.8349368717147961,0.834936871713853
ZERO,2,1,2011,CORE_VOL,0.8710404092344106,6.013189945974773e-12,0.8708897177033457,0.8708897176973325
ZERO,2,1,2015_2016,CORE_VOL,0.9552004714132636,1.3476997295924775e-12,0.9552416407217488,0.9552416407230965
ZERO,2,1,2018Q4,CORE_VOL,0.8574445914055104,1.5046852652744747e-12,0.857328453629613,0.8573284536311176
ZERO,2,1,COVID,CORE_VOL,0.7133802278476651,4.989231250362991e-12,0.713793825335286,0.7137938253302968
ZERO,2,1,2022,CORE_VOL,0.8185100340997451,2.3542279237176444e-12,0.8179994029855377,0.817999402987892
ZERO,2,1,2023_PLUS,CORE_VOL,0.9506956040495425,4.77207162674631e-12,0.950792234160067,0.950792234164839
ZERO,2,1,2024_PLUS,CORE_VOL,0.9489588850774453,4.2299497238218464e-14,0.9490430422626097,0.9490430422625674
ZERO,2,1,EX_MAJOR_SHOCKS,CORE_VOL,0.9449892952034133,4.3475223421296505e-12,0.9450453500827957,0.9450453500784481
ZERO,2,3,ALL,VOL,0.8465953209160944,4.2276182554701336e-12,0.8466725287021031,0.8466725286978755
ZERO,2,3,DOTCOM,VOL,0.6230473907417036,2.940425680719727e-12,0.6228387991521968,0.6228387991492563
ZERO,2,3,GFC,VOL,0.6705919544547214,2.477684724055962e-12,0.6702484145332235,0.6702484145357012
ZERO,2,3,2011,VOL,0.7421449177563773,6.303291222309326e-12,0.7418983202036449,0.7418983201973416
ZERO,2,3,2015_2016,VOL,0.9103848110316903,1.8128831769104181e-12,0.9104637488624815,0.9104637488606686
ZERO,2,3,2018Q4,VOL,0.7147547116546775,3.617328658833685e-12,0.714568663830111,0.7145686638264936
ZERO,2,3,COVID,VOL,0.42625959055294516,4.861389069077404e-12,0.4268423241763065,0.42684232417144513
ZERO,2,3,2022,VOL,0.6368044483460835,5.045630580013949e-12,0.6360300731672027,0.6360300731621571
ZERO,2,3,2023_PLUS,VOL,0.9013784167691483,2.362554596402333e-13,0.901562353675624,0.9015623536758602
ZERO,2,3,2024_PLUS,VOL,0.8979147781719803,6.1280980290234766e-12,0.8980748070623034,0.8980748070684315
ZERO,2,3,EX_MAJOR_SHOCKS,VOL,0.889965849572036,6.482814285391214e-12,0.8900723091846403,0.8900723091781575
ZERO,2,3,ALL,CORE_VOL,0.9232853096400504,1.6935342017632138e-12,0.9233261775045503,0.9233261775062438
ZERO,2,3,DOTCOM,CORE_VOL,0.8115763902969775,7.1813666124853626e-12,0.8114273251630076,0.8114273251558263
ZERO,2,3,GFC,CORE_VOL,0.8351617643274949,9.431344594190705e-13,0.8349368717147961,0.834936871713853
ZERO,2,3,2011,CORE_VOL,0.8710404092344106,6.013189945974773e-12,0.8708897177033457,0.8708897176973325
ZERO,2,3,2015_2016,CORE_VOL,0.9552004714132636,1.3476997295924775e-12,0.9552416407217488,0.9552416407230965
ZERO,2,3,2018Q4,CORE_VOL,0.8574445914055104,1.5046852652744747e-12,0.857328453629613,0.8573284536311176
ZERO,2,3,COVID,CORE_VOL,0.7133802278476651,4.989009205758066e-12,0.713793825335286,0.713793825330297
ZERO,2,3,2022,CORE_VOL,0.8185100340997451,2.3542279237176444e-12,0.8179994029855377,0.817999402987892
ZERO,2,3,2023_PLUS,CORE_VOL,0.9506956040495425,4.77207162674631e-12,0.950792234160067,0.950792234164839
ZERO,2,3,2024_PLUS,CORE_VOL,0.9489588850774453,4.2299497238218464e-14,0.9490430422626097,0.9490430422625674
ZERO,2,3,EX_MAJOR_SHOCKS,CORE_VOL,0.9449892952034133,4.3475223421296505e-12,0.9450453500827957,0.9450453500784481
ZERO,3,0,ALL,VOL,0.8468672290546237,7.072564756072097e-12,0.846949108606732,0.8469491086138046
ZERO,3,0,DOTCOM,VOL,0.6209364449678105,2.12763140439165e-12,0.6210742367291582,0.6210742367270305
ZERO,3,0,GFC,VOL,0.6754782717689523,4.338529535630187e-12,0.6753524246774079,0.6753524246817464
ZERO,3,0,2011,VOL,0.7451651373048662,2.271849375290458e-12,0.7447365479142265,0.7447365479164983
ZERO,3,0,2015_2016,VOL,0.9043497422317159,2.3594459719333827e-12,0.9043498908228262,0.9043498908251857
ZERO,3,0,2018Q4,VOL,0.7160226355263148,1.447286734901354e-12,0.7147006051053908,0.7147006051039435
ZERO,3,0,COVID,VOL,0.4449952672657673,7.334688412186097e-13,0.4438085023339659,0.4438085023346994
ZERO,3,0,2022,VOL,0.638016087214055,2.6750823778343147e-12,0.6375754555721851,0.63757545556951
ZERO,3,0,2023_PLUS,VOL,0.9045042285943055,7.748246488858967e-13,0.90464311494935,0.9046431149485752
ZERO,3,0,2024_PLUS,VOL,0.8983023466789746,4.279576693022591e-12,0.8984287700827711,0.8984287700784915
ZERO,3,0,EX_MAJOR_SHOCKS,VOL,0.8892045337488526,4.584443935584659e-12,0.889307465800446,0.8893074657958615
ZERO,3,0,ALL,CORE_VOL,0.9234439359934186,3.3563152257443107e-12,0.9234871446180356,0.9234871446146793
ZERO,3,0,DOTCOM,CORE_VOL,0.8106026900568395,6.543654507140673e-12,0.8106716127662592,0.8106716127597156
ZERO,3,0,GFC,CORE_VOL,0.8377038751277723,1.336597499346226e-12,0.8376142597247065,0.8376142597260431
ZERO,3,0,2011,CORE_VOL,0.872585893208452,3.782307800292983e-12,0.872329250784377,0.8723292507805946
ZERO,3,0,2015_2016,CORE_VOL,0.9521728143954533,3.7515546225108665e-12,0.9521726015995942,0.9521726016033457
ZERO,3,0,2018Q4,CORE_VOL,0.85804794824071,4.249267604450324e-12,0.8572467690643063,0.857246769060057
ZERO,3,0,COVID,CORE_VOL,0.7225209584066761,3.93529653308633e-12,0.721471031948184,0.7214710319442487
ZERO,3,0,2022,CORE_VOL,0.8190770197907113,3.2318592246838307e-13,0.8187827930807478,0.8187827930804246
ZERO,3,0,2023_PLUS,CORE_VOL,0.9523166665676399,4.2982284398362935e-12,0.9523892634397709,0.9523892634354727
ZERO,3,0,2024_PLUS,CORE_VOL,0.9492336041657836,2.41140440948584e-12,0.9492997803097003,0.9492997803121117
ZERO,3,0,EX_MAJOR_SHOCKS,CORE_VOL,0.9446319162161672,4.8018256038062646e-12,0.9446859999086648,0.9446859999134666
ZERO,3,1,ALL,VOL,0.8468672290546237,7.07267577837456e-12,0.846949108606732,0.8469491086138047
ZERO,3,1,DOTCOM,VOL,0.6209364449678105,2.12763140439165e-12,0.6210742367291582,0.6210742367270305
ZERO,3,1,GFC,VOL,0.6754782717689523,4.338529535630187e-12,0.6753524246774079,0.6753524246817464
ZERO,3,1,2011,VOL,0.7451651373048662,2.2719603975929203e-12,0.7447365479142265,0.7447365479164985
ZERO,3,1,2015_2016,VOL,0.9043497422317159,2.3594459719333827e-12,0.9043498908228262,0.9043498908251857
ZERO,3,1,2018Q4,VOL,0.7160226355263148,1.447286734901354e-12,0.7147006051053908,0.7147006051039435
ZERO,3,1,COVID,VOL,0.4449952672657673,7.334688412186097e-13,0.4438085023339659,0.4438085023346994
ZERO,3,1,2022,VOL,0.638016087214055,2.6748603332293897e-12,0.6375754555721851,0.6375754555695102
ZERO,3,1,2023_PLUS,VOL,0.9045042285943055,7.748246488858967e-13,0.90464311494935,0.9046431149485752
ZERO,3,1,2024_PLUS,VOL,0.8983023466789746,4.279576693022591e-12,0.8984287700827711,0.8984287700784915
ZERO,3,1,EX_MAJOR_SHOCKS,VOL,0.8892045337488526,4.5845549578871214e-12,0.889307465800446,0.8893074657958614
ZERO,3,1,ALL,CORE_VOL,0.9234439359934186,3.3563152257443107e-12,0.9234871446180356,0.9234871446146793
ZERO,3,1,DOTCOM,CORE_VOL,0.8106026900568395,6.543876551745598e-12,0.8106716127662594,0.8106716127597156
ZERO,3,1,GFC,CORE_VOL,0.8377038751277723,1.336597499346226e-12,0.8376142597247065,0.8376142597260431
ZERO,3,1,2011,CORE_VOL,0.872585893208452,3.782307800292983e-12,0.872329250784377,0.8723292507805946
ZERO,3,1,2015_2016,CORE_VOL,0.9521728143954533,3.751443600208404e-12,0.9521726015995943,0.9521726016033457
ZERO,3,1,2018Q4,CORE_VOL,0.85804794824071,4.249489649055249e-12,0.8572467690643064,0.8572467690600569
ZERO,3,1,COVID,CORE_VOL,0.7225209584066761,3.93529653308633e-12,0.721471031948184,0.7214710319442487
ZERO,3,1,2022,CORE_VOL,0.8190770197907113,3.232969447708456e-13,0.8187827930807478,0.8187827930804245
ZERO,3,1,2023_PLUS,CORE_VOL,0.9523166665676399,4.298117417533831e-12,0.9523892634397709,0.9523892634354728
ZERO,3,1,2024_PLUS,CORE_VOL,0.9492336041657836,2.41140440948584e-12,0.9492997803097003,0.9492997803121117
ZERO,3,1,EX_MAJOR_SHOCKS,CORE_VOL,0.9446319162161672,4.8018256038062646e-12,0.9446859999086648,0.9446859999134666
ZERO,3,3,ALL,VOL,0.8468672290546237,7.072564756072097e-12,0.846949108606732,0.8469491086138046
ZERO,3,3,DOTCOM,VOL,0.6209364449678105,2.1277424266941125e-12,0.6210742367291583,0.6210742367270305
ZERO,3,3,GFC,VOL,0.6754782717689523,4.338529535630187e-12,0.6753524246774079,0.6753524246817464
ZERO,3,3,2011,VOL,0.7451651373048662,2.271849375290458e-12,0.7447365479142265,0.7447365479164983
ZERO,3,3,2015_2016,VOL,0.9043497422317159,2.3594459719333827e-12,0.9043498908228262,0.9043498908251857
ZERO,3,3,2018Q4,VOL,0.7160226355263148,1.4473977572038166e-12,0.7147006051053908,0.7147006051039434
ZERO,3,3,COVID,VOL,0.4449952672657673,7.334688412186097e-13,0.4438085023339659,0.4438085023346994
ZERO,3,3,2022,VOL,0.638016087214055,2.6748603332293897e-12,0.637575455572185,0.6375754555695101
ZERO,3,3,2023_PLUS,VOL,0.9045042285943055,7.750466934908218e-13,0.90464311494935,0.904643114948575
ZERO,3,3,2024_PLUS,VOL,0.8983023466789746,4.279576693022591e-12,0.8984287700827711,0.8984287700784915
ZERO,3,3,EX_MAJOR_SHOCKS,VOL,0.8892045337488526,4.5845549578871214e-12,0.889307465800446,0.8893074657958614
ZERO,3,3,ALL,CORE_VOL,0.9234439359934186,3.3563152257443107e-12,0.9234871446180356,0.9234871446146793
ZERO,3,3,DOTCOM,CORE_VOL,0.8106026900568395,6.543876551745598e-12,0.8106716127662594,0.8106716127597156
ZERO,3,3,GFC,CORE_VOL,0.8377038751277723,1.336597499346226e-12,0.8376142597247065,0.8376142597260431
ZERO,3,3,2011,CORE_VOL,0.872585893208452,3.782307800292983e-12,0.872329250784377,0.8723292507805946
ZERO,3,3,2015_2016,CORE_VOL,0.9521728143954533,3.751443600208404e-12,0.9521726015995943,0.9521726016033457
ZERO,3,3,2018Q4,CORE_VOL,0.85804794824071,4.249489649055249e-12,0.8572467690643063,0.8572467690600568
ZERO,3,3,COVID,CORE_VOL,0.7225209584066761,3.935185510783867e-12,0.7214710319481838,0.7214710319442487
ZERO,3,3,2022,CORE_VOL,0.8190770197907113,3.2318592246838307e-13,0.8187827930807478,0.8187827930804246
ZERO,3,3,2023_PLUS,CORE_VOL,0.9523166665676399,4.2982284398362935e-12,0.9523892634397709,0.9523892634354727
ZERO,3,3,2024_PLUS,CORE_VOL,0.9492336041657836,2.41140440948584e-12,0.9492997803097003,0.9492997803121117
ZERO,3,3,EX_MAJOR_SHOCKS,CORE_VOL,0.9446319162161672,4.8018256038062646e-12,0.9446859999086648,0.9446859999134666
ZERO,4,0,ALL,VOL,0.8461781444420922,5.693334692580265e-12,0.8463202544346154,0.8463202544403088
ZERO,4,0,DOTCOM,VOL,0.6253840501522063,8.006928453596629e-13,0.6254026537334145,0.6254026537326138
ZERO,4,0,GFC,VOL,0.6732229878180078,1.1836087665528794e-12,0.6735426142212048,0.6735426142223884
ZERO,4,0,2011,VOL,0.7424512580982991,3.70758979073571e-12,0.7429001660594337,0.7429001660631412
ZERO,4,0,2015_2016,VOL,0.9052620241927798,6.317169010117141e-14,0.9053916796839848,0.905391679684048
ZERO,4,0,2018Q4,VOL,0.6993768048341735,3.3069103011484913e-12,0.6974756168482515,0.6974756168449446
ZERO,4,0,COVID,VOL,0.44345056374004344,4.316491608591377e-12,0.44374861910791197,0.4437486191035955
ZERO,4,0,2022,VOL,0.6296310396064655,9.202638651117923e-13,0.6293238590273763,0.629323859026456
ZERO,4,0,2023_PLUS,VOL,0.9036922944287653,4.5141668181258865e-13,0.9037917985426538,0.9037917985422024
ZERO,4,0,2024_PLUS,VOL,0.9011225530775846,2.568611989772762e-12,0.9012064156189492,0.9012064156163806
ZERO,4,0,EX_MAJOR_SHOCKS,VOL,0.8891182924344321,5.8445470685342116e-12,0.8892343677492871,0.8892343677434426
ZERO,4,0,ALL,CORE_VOL,0.9231332799608936,1.268984917146554e-12,0.9232093561367422,0.9232093561354732
ZERO,4,0,DOTCOM,CORE_VOL,0.8127766550678643,6.819544928760024e-12,0.8127736068929577,0.8127736068997773
ZERO,4,0,GFC,CORE_VOL,0.8366699465186684,5.906497513308295e-12,0.8368552378093733,0.8368552378034668
ZERO,4,0,2011,CORE_VOL,0.871362820493232,7.02238267535904e-12,0.8716205706232619,0.8716205706162395
ZERO,4,0,2015_2016,CORE_VOL,0.9526758323991089,3.706035478501235e-12,0.9527436742618964,0.9527436742581904
ZERO,4,0,2018Q4,CORE_VOL,0.8497168576504919,7.083222897108499e-14,0.8485494277274936,0.8485494277274228
ZERO,4,0,COVID,CORE_VOL,0.7224073717879946,1.5812906539736105e-12,0.7225911317789699,0.7225911317805512
ZERO,4,0,2022,CORE_VOL,0.8148940411119838,6.937783680882603e-13,0.8146817311224748,0.814681731121781
ZERO,4,0,2023_PLUS,CORE_VOL,0.9518632524195709,2.910449659054848e-12,0.9519152567793845,0.951915256776474
ZERO,4,0,2024_PLUS,CORE_VOL,0.9505783222484752,4.246825113796149e-12,0.950622123347414,0.9506221233516609
ZERO,4,0,EX_MAJOR_SHOCKS,CORE_VOL,0.9445899699421716,2.4386048735891563e-12,0.9446510666392399,0.9446510666368013
ZERO,4,1,ALL,VOL,0.8461781444420922,5.693334692580265e-12,0.8463202544346154,0.8463202544403088
ZERO,4,1,DOTCOM,VOL,0.6253840501522063,8.006928453596629e-13,0.6254026537334145,0.6254026537326138
ZERO,4,1,GFC,VOL,0.6732229878180078,1.1834977442504169e-12,0.6735426142212049,0.6735426142223884
ZERO,4,1,2011,VOL,0.7424512580982991,3.707700813038173e-12,0.7429001660594335,0.7429001660631412
ZERO,4,1,2015_2016,VOL,0.9052620241927798,6.317169010117141e-14,0.9053916796839848,0.905391679684048
ZERO,4,1,2018Q4,VOL,0.6993768048341735,3.3067992788460288e-12,0.6974756168482515,0.6974756168449447
ZERO,4,1,COVID,VOL,0.44345056374004344,4.316547119742609e-12,0.44374861910791197,0.4437486191035954
ZERO,4,1,2022,VOL,0.6296310396064655,9.201528428093297e-13,0.6293238590273763,0.6293238590264562
ZERO,4,1,2023_PLUS,VOL,0.9036922944287653,4.5152770411505116e-13,0.9037917985426538,0.9037917985422023
ZERO,4,1,2024_PLUS,VOL,0.9011225530775846,2.568611989772762e-12,0.9012064156189492,0.9012064156163806
ZERO,4,1,EX_MAJOR_SHOCKS,VOL,0.8891182924344321,5.8445470685342116e-12,0.8892343677492871,0.8892343677434426
ZERO,4,1,ALL,CORE_VOL,0.9231332799608936,1.2690959394490164e-12,0.9232093561367422,0.9232093561354731
ZERO,4,1,DOTCOM,CORE_VOL,0.8127766550678643,6.819544928760024e-12,0.8127736068929577,0.8127736068997773
ZERO,4,1,GFC,CORE_VOL,0.8366699465186684,5.906497513308295e-12,0.8368552378093733,0.8368552378034668
ZERO,4,1,2011,CORE_VOL,0.871362820493232,7.02238267535904e-12,0.8716205706232619,0.8716205706162395
ZERO,4,1,2015_2016,CORE_VOL,0.9526758323991089,3.706035478501235e-12,0.9527436742618964,0.9527436742581904
ZERO,4,1,2018Q4,CORE_VOL,0.8497168576504919,7.09432512735475e-14,0.8485494277274936,0.8485494277274227
ZERO,4,1,COVID,CORE_VOL,0.7224073717879946,1.5812906539736105e-12,0.7225911317789699,0.7225911317805512
ZERO,4,1,2022,CORE_VOL,0.8148940411119838,6.937783680882603e-13,0.8146817311224748,0.814681731121781
ZERO,4,1,2023_PLUS,CORE_VOL,0.9518632524195709,2.910449659054848e-12,0.9519152567793845,0.951915256776474
ZERO,4,1,2024_PLUS,CORE_VOL,0.9505783222484752,4.246825113796149e-12,0.950622123347414,0.9506221233516609
ZERO,4,1,EX_MAJOR_SHOCKS,CORE_VOL,0.9445899699421716,2.4386048735891563e-12,0.9446510666392399,0.9446510666368013
ZERO,4,3,ALL,VOL,0.8461781444420922,5.693334692580265e-12,0.8463202544346154,0.8463202544403088
ZERO,4,3,DOTCOM,VOL,0.6253840501522063,8.008038676621254e-13,0.6254026537334146,0.6254026537326138
ZERO,4,3,GFC,VOL,0.6732229878180078,1.1833867219479544e-12,0.673542614221205,0.6735426142223884
ZERO,4,3,2011,VOL,0.7424512580982991,3.707367746130785e-12,0.7429001660594338,0.7429001660631411
ZERO,4,3,2015_2016,VOL,0.9052620241927798,6.317169010117141e-14,0.9053916796839848,0.905391679684048
ZERO,4,3,2018Q4,VOL,0.6993768048341735,3.3067992788460288e-12,0.6974756168482515,0.6974756168449447
ZERO,4,3,COVID,VOL,0.44345056374004344,4.316658142045071e-12,0.443748619107912,0.44374861910359537
ZERO,4,3,2022,VOL,0.6296310396064655,9.202638651117923e-13,0.6293238590273763,0.629323859026456
ZERO,4,3,2023_PLUS,VOL,0.9036922944287653,4.5141668181258865e-13,0.9037917985426538,0.9037917985422024
ZERO,4,3,2024_PLUS,VOL,0.9011225530775846,2.5687230120752247e-12,0.9012064156189493,0.9012064156163806
ZERO,4,3,EX_MAJOR_SHOCKS,VOL,0.8891182924344321,5.8445470685342116e-12,0.8892343677492871,0.8892343677434426
ZERO,4,3,ALL,CORE_VOL,0.9231332799608936,1.2690959394490164e-12,0.9232093561367422,0.9232093561354731
ZERO,4,3,DOTCOM,CORE_VOL,0.8127766550678643,6.819766973364949e-12,0.8127736068929575,0.8127736068997773
ZERO,4,3,GFC,CORE_VOL,0.8366699465186684,5.90627546870337e-12,0.8368552378093733,0.836855237803467
ZERO,4,3,2011,CORE_VOL,0.871362820493232,7.02238267535904e-12,0.8716205706232619,0.8716205706162395
ZERO,4,3,2015_2016,CORE_VOL,0.9526758323991089,3.7059244561987725e-12,0.9527436742618963,0.9527436742581904
ZERO,4,3,2018Q4,CORE_VOL,0.8497168576504919,7.083222897108499e-14,0.8485494277274936,0.8485494277274228
ZERO,4,3,COVID,CORE_VOL,0.7224073717879946,1.5812906539736105e-12,0.7225911317789699,0.7225911317805512
ZERO,4,3,2022,CORE_VOL,0.8148940411119838,6.937783680882603e-13,0.8146817311224748,0.814681731121781
ZERO,4,3,2023_PLUS,CORE_VOL,0.9518632524195709,2.910449659054848e-12,0.9519152567793845,0.951915256776474
ZERO,4,3,2024_PLUS,CORE_VOL,0.9505783222484752,4.246825113796149e-12,0.950622123347414,0.9506221233516609
ZERO,4,3,EX_MAJOR_SHOCKS,CORE_VOL,0.9445899699421716,2.4388269181940814e-12,0.9446510666392401,0.9446510666368013
